Individu,Pop,Quadrat,Plante,year,Age,Size0Mars,Size1Mars,Size0Juin,Size1Juin,Survie,Flowering,Capitule
984,Au,5,208,2000,3,5.5,7.5,9.5,10.5,1,0,0
984,Au,5,208,2001,4,7.5,6,10.5,12,1,0,0
984,Au,5,208,2002,5,6,0,12,0,0,1,15
985,Au,5,209,1998,1,0.5,2.5,1.5,3.5,1,0,0
985,Au,5,209,1999,2,2.5,3.5,3.5,7,1,0,0
985,Au,5,209,2000,3,3.5,7.5,7,6.5,1,0,0
985,Au,5,209,2001,4,7.5,8,6.5,10,1,0,0
985,Au,5,209,2002,5,8,8.5,10,8,1,0,0
985,Au,5,209,2003,6,8.5,0,8,0,0,1,NA
986,Au,5,210,1998,1,0.5,0,1,0,0,0,0
987,Au,5,211,1998,1,0.5,0,1.5,0,0,0,0
988,Au,5,212,1998,1,0.5,0,0.5,0,0,0,0
989,Au,5,214,1998,1,0.5,0,1,0,0,0,0
990,Au,5,215,1998,1,0.5,0,0.5,0,0,0,0
991,Au,5,219,1998,1,NA,0,0.5,0,0,0,0
992,Au,5,220,1998,1,0.5,0,2.5,0,0,0,0
993,Au,5,221,1999,1,0.5,0,1,0,0,0,0
994,Au,5,223,1999,1,1,0,1.5,0,0,0,0
995,Au,5,224,1999,1,1,2.5,1.5,3.5,1,0,0
995,Au,5,224,2000,2,2.5,4,3.5,3,1,0,0
995,Au,5,224,2001,3,4,1,3,2.5,1,0,0
995,Au,5,224,2002,4,1,1.5,2.5,3.5,1,0,0
995,Au,5,224,2003,5,1.5,0,3.5,0,0,0,0
996,Au,5,225,1999,1,2,2,3,2,1,0,0
996,Au,5,225,2000,2,2,3,2,4.5,1,0,0
996,Au,5,225,2001,3,3,5,4.5,7,1,0,0
996,Au,5,225,2002,4,5,4.5,7,6,1,0,0
996,Au,5,225,2003,5,4.5,0,6,0,0,0,0
997,Au,5,226,1999,1,0.5,0,1,0,0,0,0
998,Au,5,228,1999,1,1,3,2,5,1,0,0
998,Au,5,228,2000,2,3,2,5,4,1,0,0
998,Au,5,228,2001,3,2,6.5,4,7,1,0,0
998,Au,5,228,2002,4,6.5,7,7,10.5,1,0,0
998,Au,5,228,2003,5,7,8.5,10.5,9,1,0,0
998,Au,5,228,2004,6,8.5,11,9,11,1,0,0
998,Au,5,228,2005,7,11,0,11,0,0,1,NA
999,Au,5,229,1999,1,0.5,3.5,2,5,1,0,0
999,Au,5,229,2000,2,3.5,8,5,4,1,0,0
999,Au,5,229,2001,3,8,5.5,4,7,1,0,0
999,Au,5,229,2002,4,5.5,5,7,8.5,1,0,0
999,Au,5,229,2003,5,5,0,8.5,0,0,0,0
1000,Au,5,230,1999,1,0.5,3,1,5.5,1,0,0
1000,Au,5,230,2000,2,3,6,5.5,5,1,0,0
1000,Au,5,230,2001,3,6,6,5,9.5,1,0,0
1000,Au,5,230,2002,4,6,6.5,9.5,10.5,1,0,0
1000,Au,5,230,2003,5,6.5,0,10.5,0,0,0,0
1001,Au,5,231,1999,1,0.5,1.5,0.5,3.5,1,0,0
1001,Au,5,231,2000,2,1.5,3.5,3.5,4,1,0,0
1001,Au,5,231,2001,3,3.5,5,4,7.5,1,0,0
1001,Au,5,231,2002,4,5,5.5,7.5,9.5,1,0,0
1001,Au,5,231,2003,5,5.5,0,9.5,0,0,0,0
1002,Au,5,232,1999,1,2,4,2.5,5.5,1,0,0
1002,Au,5,232,2000,2,4,4.5,5.5,5.5,1,0,0
1002,Au,5,232,2001,3,4.5,4.5,5.5,5.5,1,0,0
1002,Au,5,232,2002,4,4.5,0,5.5,0,0,0,0
1003,Au,5,233,1999,1,1.5,3.5,3.5,6.5,1,0,0
1003,Au,5,233,2000,2,3.5,6.5,6.5,6,1,0,0
1003,Au,5,233,2001,3,6.5,6,6,10.5,1,0,0
1003,Au,5,233,2002,4,6,7,10.5,9.5,1,0,0
1003,Au,5,233,2003,5,7,0,9.5,0,0,0,0
1004,Au,5,234,1999,1,1,1.5,2,3.5,1,0,0
1004,Au,5,234,2000,2,1.5,4,3.5,3,1,0,0
1004,Au,5,234,2001,3,4,0,3,0,0,0,0
1005,Au,5,235,1999,1,1.5,4,3,3,1,0,0
1005,Au,5,235,2000,2,4,0,3,0,0,0,0
1006,Au,5,236,1999,1,1.5,4.5,4,8,1,0,0
1006,Au,5,236,2000,2,4.5,0,8,0,0,0,0
1007,Au,5,237,1999,1,1,0,2.5,0,0,0,0
1008,Au,5,238,1999,1,3,4.5,5,8,1,0,0
1008,Au,5,238,2000,2,4.5,6,8,8,1,0,0
1008,Au,5,238,2001,3,6,5.5,8,10.5,1,0,0
1008,Au,5,238,2002,4,5.5,7,10.5,10.5,1,0,0
1008,Au,5,238,2003,5,7,0,10.5,0,0,0,0
1009,Au,5,239,1999,1,2,4,3.5,3.5,1,0,0
1009,Au,5,239,2000,2,4,5.5,3.5,6,1,0,0
1009,Au,5,239,2001,3,5.5,6,6,5,1,0,0
1009,Au,5,239,2002,4,6,0,5,0,0,0,0
1010,Au,5,240,1999,1,2,0,0.5,0,0,0,0
1011,Au,5,241,1999,1,0.5,1,1.5,1.5,1,0,0
1011,Au,5,241,2000,2,1,0,1.5,0,0,0,0
1012,Au,5,242,1999,1,0.5,1.5,1,1.5,1,0,0
1012,Au,5,242,2000,2,1.5,3.5,1.5,3,1,0,0
1012,Au,5,242,2001,3,3.5,2.5,3,6.5,1,0,0
1012,Au,5,242,2002,4,2.5,5,6.5,10,1,0,0
1012,Au,5,242,2003,5,5,7,10,10.5,1,0,0
1012,Au,5,242,2004,6,7,5.5,10.5,14,1,0,0
1012,Au,5,242,2005,7,5.5,6.5,14,10,1,0,0
1012,Au,5,242,2006,8,6.5,0,10,0,0,0,0
1013,Au,5,243,1999,1,1,2,1,3,1,0,0
1013,Au,5,243,2000,2,2,0,3,0,0,0,0
1014,Au,5,244,1999,1,1.5,0,2,0,0,0,0
1015,Au,5,245,1999,1,1.5,0,2.5,0,0,0,0
1016,Au,5,246,1999,1,1,3,2,9.5,1,0,0
1016,Au,5,246,2000,2,3,7.5,9.5,6,1,0,0
1016,Au,5,246,2001,3,7.5,0,6,0,0,1,NA
1017,Au,5,247,2000,1,1,2,3.5,3.5,1,0,0
1017,Au,5,247,2001,2,2,3,3.5,5,1,0,0
1017,Au,5,247,2002,3,3,2.5,5,6,1,0,0
1017,Au,5,247,2003,4,2.5,0,6,0,0,0,0
1018,Au,5,248,2000,1,1,0,1.5,0,0,0,0
1019,Au,5,249,2000,1,1,0,1.5,0,0,0,0
1020,Au,5,250,2000,1,0.5,0,1.5,0,0,0,0
1021,Au,5,251,2000,1,1,0,0.5,0,0,0,0
1022,Au,5,252,2000,1,1,0,1,0,0,0,0
1023,Au,5,253,2000,1,0.5,0,1.5,0,0,0,0
1024,Au,5,254,2000,1,0.5,3,1.5,2.5,1,0,0
1024,Au,5,254,2001,2,3,3.5,2.5,3.5,1,0,0
1024,Au,5,254,2002,3,3.5,3,3.5,6.5,1,0,0
1024,Au,5,254,2003,4,3,3.5,6.5,4.5,1,0,0
1024,Au,5,254,2004,5,3.5,2.5,4.5,3.5,1,0,0
1024,Au,5,254,2005,6,2.5,0,3.5,0,0,0,0
1025,Au,5,256,2000,1,0.5,0,1,0,0,0,0
1026,Au,5,257,2000,1,0.5,0,1,0,0,0,0
1027,Au,5,258,2000,1,1,0,0.5,0,0,0,0
1028,Au,5,259,2000,1,1,0,0.5,0,0,0,0
1029,Au,5,261,2000,1,1,0,0.5,0,0,0,0
1030,Au,5,262,2000,1,1,0,0.5,0,0,0,0
1031,Au,5,263,2000,1,0.5,0,0.5,0,0,0,0
1032,Au,5,264,2000,1,0.5,0,0.5,0,0,0,0
1033,Au,5,267,2000,1,0.5,0,0.5,0,0,0,0
1034,Au,5,268,2000,1,0.5,0,1,0,0,0,0
1035,Au,5,269,2000,1,0.5,0,0.5,0,0,0,0
1036,Au,5,270,2000,1,0.5,0,0.5,0,0,0,0
1037,Au,5,271,2000,1,1,0,0.5,0,0,0,0
1038,Au,5,272,2000,1,0.5,0,1,0,0,0,0
1039,Au,5,273,2000,1,0.5,3.5,0.5,4,1,0,0
1039,Au,5,273,2001,2,3.5,5,4,7,1,0,0
1039,Au,5,273,2002,3,5,4.5,7,8,1,0,0
1039,Au,5,273,2003,4,4.5,4,8,5,1,0,0
1039,Au,5,273,2004,5,4,0,5,0,0,0,0
1040,Au,5,274,2000,1,1,0,0.5,0,0,0,0
1041,Au,5,275,2000,1,0.5,2.5,1,3,1,0,0
1041,Au,5,275,2001,2,2.5,5.5,3,8.5,1,0,0
1041,Au,5,275,2002,3,5.5,6,8.5,10.5,1,0,0
1041,Au,5,275,2003,4,6,0,10.5,0,0,0,0
1042,Au,5,276,2000,1,0.5,2.5,1.5,3,1,0,0
1042,Au,5,276,2001,2,2.5,4.5,3,5.5,1,0,0
1042,Au,5,276,2002,3,4.5,5,5.5,8,1,0,0
1042,Au,5,276,2003,4,5,0,8,0,0,0,0
1043,Au,5,277,2000,1,0.5,1,1.5,1,1,0,0
1043,Au,5,277,2001,2,1,0,1,0,0,0,0
1044,Au,5,278,2000,1,0.5,1,1.5,1,1,0,0
1044,Au,5,278,2001,2,1,0,1,0,0,0,0
1045,Au,5,280,2000,1,1.5,2,1.5,3,1,0,0
1045,Au,5,280,2001,2,2,0,3,0,0,0,0
1046,Au,5,282,2000,1,1,0,2.5,0,0,0,0
1047,Au,5,284,2000,1,0.5,0,1,0,0,0,0
1048,Au,5,285,2000,1,0.5,0,0.5,0,0,0,0
1049,Au,5,287,2000,1,0.5,0,2,0,0,0,0
1050,Au,5,288,2000,1,1,0,1.5,0,0,0,0
1051,Au,5,290,2000,1,4,2,6,2,1,0,0
1051,Au,5,290,2001,2,2,0,2,0,0,0,0
1052,Au,5,291,2000,1,1,0.5,1,0.5,1,0,0
1052,Au,5,291,2001,2,0.5,0,0.5,0,0,0,0
1053,Au,5,292,2000,1,0.5,0,0.5,0,0,0,0
1054,Au,5,293,2000,1,0.5,2.5,0.5,2,1,0,0
1054,Au,5,293,2001,2,2.5,4,2,3.5,1,0,0
1054,Au,5,293,2002,3,4,3.5,3.5,5.5,1,0,0
1054,Au,5,293,2003,4,3.5,3,5.5,2.5,1,0,0
1054,Au,5,293,2004,5,3,0,2.5,0,0,0,0
1055,Au,5,296,2000,1,NA,0,0.5,0,0,0,0
1056,Au,5,297,2001,1,1,1.5,1,3.5,1,0,0
1056,Au,5,297,2002,2,1.5,3,3.5,5.5,1,0,0
1056,Au,5,297,2003,3,3,1.5,5.5,0.5,1,0,0
1056,Au,5,297,2004,4,1.5,0,0.5,0,0,0,0
1057,Au,5,298,2001,1,1.5,0,1,0,0,0,0
1058,Au,5,299,2001,1,1,0,1.5,0,0,0,0
1059,Au,5,300,2001,1,1,2.5,0.5,3.5,1,0,0
1059,Au,5,300,2002,2,2.5,4.5,3.5,6,1,0,0
1059,Au,5,300,2003,3,4.5,3,6,2.5,1,0,0
1059,Au,5,300,2004,4,3,2.5,2.5,3.5,1,0,0
1059,Au,5,300,2005,5,2.5,0,3.5,0,0,0,0
1060,Au,5,301,2001,1,0.5,2,0.5,2,1,0,0
1060,Au,5,301,2002,2,2,2,2,3,1,0,0
1060,Au,5,301,2003,3,2,0,3,0,0,0,0
1061,Au,5,302,2001,1,1,1.5,1.5,2,1,0,0
1061,Au,5,302,2002,2,1.5,2,2,4,1,0,0
1061,Au,5,302,2003,3,2,0,4,0,0,0,0
1062,Au,5,303,2001,1,1,1,1.5,2.5,1,0,0
1062,Au,5,303,2002,2,1,2.5,2.5,3.5,1,0,0
1062,Au,5,303,2003,3,2.5,0,3.5,0,0,0,0
1063,Au,5,304,2001,1,1.5,0,2,0,0,0,0
1064,Au,5,305,2001,1,0.5,0,0.5,0,0,0,0
1065,Au,5,306,2001,1,1,0,0.5,0,0,0,0
1066,Au,5,307,2001,1,0.5,0,0.5,0,0,0,0
1067,Au,5,308,2001,1,0.5,0,0.5,0,0,0,0
1068,Au,5,309,2001,1,1,0,0.5,0,0,0,0
1069,Au,5,310,2001,1,1,0,0.5,0,0,0,0
1070,Au,5,311,2001,1,1,0,0.5,0,0,0,0
1071,Au,5,312,2001,1,1.5,0,0.5,0,0,0,0
1072,Au,5,313,2001,1,1.5,2.5,1.5,3.5,1,0,0
1072,Au,5,313,2002,2,2.5,4,3.5,4.5,1,0,0
1072,Au,5,313,2003,3,4,0,4.5,0,0,0,0
1073,Au,5,314,2001,1,1,0,0.5,0,0,0,0
1074,Au,5,315,2001,1,0.5,0,0.5,0,0,0,0
1075,Au,5,316,2001,1,1.5,0,1,0,0,0,0
1076,Au,5,318,2001,1,1.5,0,1,0,0,0,0
1077,Au,5,320,2001,1,2.5,2,1,2.5,1,0,0
1077,Au,5,320,2002,2,2,1,2.5,0.5,1,0,0
1077,Au,5,320,2003,3,1,0,0.5,0,0,0,0
1078,Au,5,321,2001,1,1.5,0,1,0,0,0,0
1079,Au,5,322,2001,1,1.5,0,1,0,0,0,0
1080,Au,5,324,2001,1,0.5,2.5,1,2.5,1,0,0
1080,Au,5,324,2002,2,2.5,0,2.5,0,0,0,0
1081,Au,5,325,2001,1,1.5,0,0.5,0,0,0,0
1082,Au,5,326,2001,1,0.5,1,0.5,1,1,0,0
1082,Au,5,326,2002,2,1,0,1,0,0,0,0
1083,Au,5,327,2001,1,1,0,0.5,0,0,0,0
1084,Au,5,328,2001,1,1,2.5,0.5,2.5,1,0,0
1084,Au,5,328,2002,2,2.5,1.5,2.5,3.5,1,0,0
1084,Au,5,328,2003,3,1.5,0,3.5,0,0,0,0
1085,Au,5,329,2001,1,1,0,0.5,0,0,0,0
1086,Au,5,330,2001,1,0.5,0,0.5,0,0,0,0
1087,Au,5,333,2001,1,1,0,0.5,0,0,0,0
1088,Au,5,336,2001,1,0.5,0,0.5,0,0,0,0
1089,Au,5,337,2001,1,0.5,0,0.5,0,0,0,0
1090,Au,5,338,2001,1,0.5,0,0.5,0,0,0,0
1091,Au,5,339,2001,1,0.5,0,0.5,0,0,0,0
1092,Au,5,340,2001,1,1,0,0.5,0,0,0,0
1093,Au,5,341,2001,1,1,0,0.5,0,0,0,0
1094,Au,5,342,2001,1,1.5,0,0.5,0,0,0,0
1095,Au,5,343,2001,1,1,0,0.5,0,0,0,0
1096,Au,5,344,2001,1,1,0,0.5,0,0,0,0
1097,Au,5,345,2001,1,1.5,0,0.5,0,0,0,0
1098,Au,5,346,2001,1,1.5,0.5,0.5,1.5,1,0,0
1098,Au,5,346,2002,2,0.5,0,1.5,0,0,0,0
1099,Au,5,349,2001,1,1.5,2,1,1.5,1,0,0
1099,Au,5,349,2002,2,2,0,1.5,0,0,0,0
1100,Au,5,352,2001,1,1,0,0.5,0,0,0,0
1101,Au,5,353,2001,1,1,0,0.5,0,0,0,0
1102,Au,5,355,2001,1,1,0,0.5,0,0,0,0
1103,Au,5,356,2001,1,1,0,0.5,0,0,0,0
1104,Au,5,357,2001,1,1,0,0.5,0,0,0,0
1105,Au,5,358,2001,1,0.5,0,0.5,0,0,0,0
1106,Au,5,359,2001,1,1,0,0.5,0,0,0,0
1107,Au,5,360,2001,1,1,0,0.5,0,0,0,0
1108,Au,5,363,2001,1,1,0,0.5,0,0,0,0
1109,Au,5,364,2001,1,1,0,0.5,0,0,0,0
1110,Au,5,365,2001,1,1,0,0.5,0,0,0,0
1111,Au,5,366,2001,1,1,0,0.5,0,0,0,0
1112,Au,5,368,2001,1,1.5,0,0.5,0,0,0,0
1113,Au,5,369,2001,1,1.5,1,0.5,3,1,0,0
1113,Au,5,369,2002,2,1,3,3,3,1,0,0
1113,Au,5,369,2003,3,3,0,3,0,0,0,0
1114,Au,5,371,2001,1,2,0,0.5,0,0,0,0
1115,Au,5,372,2001,1,1,2,0.5,4,1,0,0
1115,Au,5,372,2002,2,2,4,4,4,1,0,0
1115,Au,5,372,2003,3,4,0,4,0,0,0,0
1116,Au,5,377,2001,1,2,0,0.5,0,0,0,0
1117,Au,5,378,2001,1,1,0,0.5,0,0,0,0
1118,Au,5,379,2001,1,2,3,0.5,6.5,1,0,0
1118,Au,5,379,2002,2,3,6,6.5,7.5,1,0,0
1118,Au,5,379,2003,3,6,0,7.5,0,0,0,0
1119,Au,5,381,2001,1,1,0,0.5,0,0,0,0
1120,Au,5,382,2001,1,1,0,0.5,0,0,0,0
1121,Au,5,383,2001,1,1,0,0.5,0,0,0,0
1122,Au,5,385,2001,1,0.5,2,0.5,3,1,0,0
1122,Au,5,385,2002,2,2,3,3,3,1,0,0
1122,Au,5,385,2003,3,3,3,3,10,1,0,0
1122,Au,5,385,2004,4,3,0,10,0,0,0,0
1123,Au,5,386,2001,1,0.5,0,0.5,0,0,0,0
1124,Au,5,392,2001,1,0.5,0,0.5,0,0,0,0
1125,Au,5,393,2001,1,1,0,0.5,0,0,0,0
1126,Au,5,394,2001,1,1,0,0.5,0,0,0,0
1127,Au,5,395,2001,1,0.5,0.5,0.5,0.5,1,0,0
1127,Au,5,395,2002,2,0.5,0,0.5,0,0,0,0
1128,Au,5,396,2001,1,0.5,0,0.5,0,0,0,0
1129,Au,5,397,2001,1,1,0,0.5,0,0,0,0
1130,Au,5,398,2001,1,1,0,0.5,0,0,0,0
1131,Au,5,399,2001,1,1,0,0.5,0,0,0,0
1132,Au,5,400,2001,1,1,1.5,0.5,3.5,1,0,0
1132,Au,5,400,2002,2,1.5,2,3.5,3.5,1,0,0
1132,Au,5,400,2003,3,2,0,3.5,0,0,0,0
1133,Au,5,401,2001,1,1,0,0.5,0,0,0,0
1134,Au,5,402,2001,1,1,0,0.5,0,0,0,0
1135,Au,5,404,2001,1,1,0,0.5,0,0,0,0
1136,Au,5,405,2001,1,1,1.5,0.5,2.5,1,0,0
1136,Au,5,405,2002,2,1.5,1.5,2.5,2,1,0,0
1136,Au,5,405,2003,3,1.5,0,2,0,0,0,0
1137,Au,5,406,2001,1,1,0,0.5,0,0,0,0
1138,Au,5,407,2001,1,1,0,0.5,0,0,0,0
1139,Au,5,408,2001,1,1,0,0.5,0,0,0,0
1140,Au,5,409,2001,1,1,0,0.5,0,0,0,0
1141,Au,5,410,2001,1,1.5,3.5,1,1.5,1,0,0
1141,Au,5,410,2002,2,3.5,3.5,1.5,3,1,0,0
1141,Au,5,410,2003,3,3.5,0,3,0,0,0,0
1142,Au,5,411,2001,1,1,0,0.5,0,0,0,0
1143,Au,5,412,2001,1,1,0,0.5,0,0,0,0
1144,Au,5,413,2001,1,1,3,1,5,1,0,0
1144,Au,5,413,2002,2,3,3.5,5,5.5,1,0,0
1144,Au,5,413,2003,3,3.5,0,5.5,0,0,0,0
1145,Au,5,414,2001,1,1,2,0.5,2.5,1,0,0
1145,Au,5,414,2002,2,2,0.5,2.5,1.5,1,0,0
1145,Au,5,414,2003,3,0.5,0,1.5,0,0,0,0
1146,Au,5,415,2001,1,1.5,1.5,0.5,3,1,0,0
1146,Au,5,415,2002,2,1.5,1.5,3,3,1,0,0
1146,Au,5,415,2003,3,1.5,0,3,0,0,0,0
1147,Au,5,416,2001,1,1.5,1.5,0.5,1.5,1,0,0
1147,Au,5,416,2002,2,1.5,1.5,1.5,3,1,0,0
1147,Au,5,416,2003,3,1.5,0,3,0,0,0,0
1148,Au,5,417,2001,1,0.5,1,0.5,1.5,1,0,0
1148,Au,5,417,2002,2,1,0,1.5,0,0,0,0
1149,Au,5,419,2001,1,1.5,3,0.5,4,1,0,0
1149,Au,5,419,2002,2,3,0.5,4,3.5,1,0,0
1149,Au,5,419,2003,3,0.5,0,3.5,0,0,0,0
1150,Au,5,420,2001,1,1.5,2,0.5,4.5,1,0,0
1150,Au,5,420,2002,2,2,2.5,4.5,4.5,1,0,0
1150,Au,5,420,2003,3,2.5,0,4.5,0,0,0,0
1151,Au,5,421,2001,1,1,3,0.5,4,1,0,0
1151,Au,5,421,2002,2,3,1,4,3.5,1,0,0
1151,Au,5,421,2003,3,1,0,3.5,0,0,0,0
1152,Au,5,422,2001,1,2,3,1.5,3,1,0,0
1152,Au,5,422,2002,2,3,0,3,0,0,0,0
1153,Au,5,423,2001,1,1.5,0,1.5,0,0,0,0
1154,Au,5,424,2001,1,2,3.5,2.5,8,1,0,0
1154,Au,5,424,2002,2,3.5,0,8,0,0,0,0
1155,Au,5,425,2001,1,1,3,1.5,8,1,0,0
1155,Au,5,425,2002,2,3,3.5,8,5.5,1,0,0
1155,Au,5,425,2003,3,3.5,0,5.5,0,0,0,0
1156,Au,5,426,2001,1,1,1,1,2.5,1,0,0
1156,Au,5,426,2002,2,1,0,2.5,0,0,0,0
1157,Au,5,427,2001,1,1,3,0.5,4.5,1,0,0
1157,Au,5,427,2002,2,3,0,4.5,0,0,0,0
1158,Au,5,428,2001,1,1,0,0.5,0,0,0,0
1159,Au,5,429,2001,1,1,0,0.5,0,0,0,0
1160,Au,5,431,2001,1,1,3,1,3,1,0,0
1160,Au,5,431,2002,2,3,0.5,3,2.5,1,0,0
1160,Au,5,431,2003,3,0.5,0,2.5,0,0,0,0
1161,Au,5,432,2001,1,1,0,0.5,0,0,0,0
1162,Au,5,433,2001,1,1,0,1.5,0,0,0,0
1163,Au,5,434,2001,1,1.5,3.5,1.5,3.5,1,0,0
1163,Au,5,434,2002,2,3.5,2.5,3.5,1.5,1,0,0
1163,Au,5,434,2003,3,2.5,0,1.5,0,0,0,0
1164,Au,5,435,2001,1,2,0,1.5,0,0,0,0
1165,Au,5,436,2001,1,1.5,3.5,1,3.5,1,0,0
1165,Au,5,436,2002,2,3.5,2.5,3.5,1.5,1,0,0
1165,Au,5,436,2003,3,2.5,0,1.5,0,0,0,0
1166,Au,5,438,2001,1,1.5,0,1,0,0,0,0
1167,Au,5,439,2001,1,1,3,0.5,2.5,1,0,0
1167,Au,5,439,2002,2,3,0,2.5,0,0,0,0
1168,Au,5,440,2001,1,1.5,3.5,0.5,3.5,1,0,0
1168,Au,5,440,2002,2,3.5,2.5,3.5,5,1,0,0
1168,Au,5,440,2003,3,2.5,2.5,5,2.5,1,0,0
1168,Au,5,440,2004,4,2.5,0,2.5,0,0,0,0
1169,Au,5,441,2001,1,1,0,0.5,0,0,0,0
1170,Au,5,442,2001,1,1,2,0.5,2.5,1,0,0
1170,Au,5,442,2002,2,2,2,2.5,4,1,0,0
1170,Au,5,442,2003,3,2,0.5,4,1,1,0,0
1170,Au,5,442,2004,4,0.5,0,1,0,0,0,0
1171,Au,5,444,2001,1,1,0,0.5,0,0,0,0
1172,Au,5,445,2001,1,1.5,0,1.5,0,0,0,0
1173,Au,5,446,2001,1,1.5,0,1.5,0,0,0,0
1174,Au,5,447,2001,1,1.5,2,1.5,2,1,0,0
1174,Au,5,447,2002,2,2,2,2,4,1,0,0
1174,Au,5,447,2003,3,2,4,4,3,1,0,0
1174,Au,5,447,2004,4,4,0,3,0,0,0,0
1175,Au,5,448,2001,1,1.5,2,1.5,2.5,1,0,0
1175,Au,5,448,2002,2,2,3,2.5,5.5,1,0,0
1175,Au,5,448,2003,3,3,5,5.5,4.5,1,0,0
1175,Au,5,448,2004,4,5,0,4.5,0,0,0,0
1176,Au,5,449,2001,1,1.5,3,1.5,3.5,1,0,0
1176,Au,5,449,2002,2,3,3,3.5,5,1,0,0
1176,Au,5,449,2003,3,3,0,5,0,0,0,0
1177,Au,5,450,2001,1,1.5,2,1.5,3,1,0,0
1177,Au,5,450,2002,2,2,2.5,3,5,1,0,0
1177,Au,5,450,2003,3,2.5,4,5,5,1,0,0
1177,Au,5,450,2004,4,4,0,5,0,0,0,0
1178,Au,5,451,2001,1,1.5,3,2,3.5,1,0,0
1178,Au,5,451,2002,2,3,2,3.5,3,1,0,0
1178,Au,5,451,2003,3,2,4.5,3,5,1,0,0
1178,Au,5,451,2004,4,4.5,0,5,0,0,0,0
1179,Au,5,452,2001,1,1.5,0,1.5,0,0,0,0
1180,Au,5,453,2001,1,2,3.5,1.5,4,1,0,0
1180,Au,5,453,2002,2,3.5,4,4,6,1,0,0
1180,Au,5,453,2003,3,4,5.5,6,5,1,0,0
1180,Au,5,453,2004,4,5.5,4,5,10.5,1,0,0
1180,Au,5,453,2005,5,4,6.5,10.5,8.5,1,0,0
1180,Au,5,453,2006,6,6.5,0,8.5,0,0,0,0
1181,Au,5,454,2001,1,2,4,1.5,5.5,1,0,0
1181,Au,5,454,2002,2,4,4,5.5,6,1,0,0
1181,Au,5,454,2003,3,4,0,6,0,0,0,0
1182,Au,5,455,2001,1,1,0,1,0,0,0,0
1183,Au,5,456,2001,1,0.5,3,1,3.5,1,0,0
1183,Au,5,456,2002,2,3,4,3.5,6,1,0,0
1183,Au,5,456,2003,3,4,6.5,6,6.5,1,0,0
1183,Au,5,456,2004,4,6.5,5.5,6.5,8,1,0,0
1183,Au,5,456,2005,5,5.5,7,8,6,1,0,0
1183,Au,5,456,2006,6,7,0,6,0,0,0,0
1184,Au,5,457,2001,1,0.5,3,1,3.5,1,0,0
1184,Au,5,457,2002,2,3,3.5,3.5,5,1,0,0
1184,Au,5,457,2003,3,3.5,0,5,0,0,0,0
1185,Au,5,458,2001,1,1.5,3.5,1.5,5.5,1,0,0
1185,Au,5,458,2002,2,3.5,3,5.5,6.5,1,0,0
1185,Au,5,458,2003,3,3,5,6.5,4,1,0,0
1185,Au,5,458,2004,4,5,4,4,9.5,1,0,0
1185,Au,5,458,2005,5,4,0,9.5,0,0,0,0
1186,Au,5,459,2001,1,1.5,0,0.5,0,0,0,0
1187,Au,5,460,2001,1,1.5,0,1,0,0,0,0
1188,Au,5,461,2001,1,0.5,0,0.5,0,0,0,0
1189,Au,5,462,2001,1,0.5,1,0.5,2,1,0,0
1189,Au,5,462,2002,2,1,1.5,2,1,1,0,0
1189,Au,5,462,2003,3,1.5,0,1,0,0,0,0
1190,Au,5,463,2001,1,1,2.5,1,5,1,0,0
1190,Au,5,463,2002,2,2.5,3,5,2,1,0,0
1190,Au,5,463,2003,3,3,0,2,0,0,0,0
1191,Au,5,464,2001,1,1,0,1,0,0,0,0
1192,Au,5,465,2001,1,1.5,1.5,1,3.5,1,0,0
1192,Au,5,465,2002,2,1.5,2.5,3.5,6,1,0,0
1192,Au,5,465,2003,3,2.5,3.5,6,5,1,0,0
1192,Au,5,465,2004,4,3.5,0,5,0,0,0,0
1193,Au,5,466,2001,1,1,0,1,0,0,0,0
1194,Au,5,467,2001,1,1,1.5,1,3.5,1,0,0
1194,Au,5,467,2002,2,1.5,2.5,3.5,6,1,0,0
1194,Au,5,467,2003,3,2.5,3,6,3.5,1,0,0
1194,Au,5,467,2004,4,3,0,3.5,0,0,0,0
1195,Au,5,468,2001,1,1,0,1,0,0,0,0
1196,Au,5,471,2001,1,1.5,0,2.5,0,0,0,0
1197,Au,5,472,2001,1,1.5,0,1,0,0,0,0
1198,Au,5,473,2001,1,1.5,0,1.5,0,0,0,0
1199,Au,5,474,2001,1,1.5,3.5,1.5,4,1,0,0
1199,Au,5,474,2002,2,3.5,3,4,5,1,0,0
1199,Au,5,474,2003,3,3,4,5,5,1,0,0
1199,Au,5,474,2004,4,4,5.5,5,8,1,0,0
1199,Au,5,474,2005,5,5.5,6,8,6.5,1,0,0
1199,Au,5,474,2006,6,6,6,6.5,12,1,0,0
1199,Au,5,474,2007,7,6,10,12,12,1,0,0
1199,Au,5,474,2008,8,10,10,12,12.5,1,0,0
1199,Au,5,474,2009,9,10,0,12.5,0,0,0,0
1200,Au,5,475,2001,1,1.5,2.5,1.5,4,1,0,0
1200,Au,5,475,2002,2,2.5,2,4,4.5,1,0,0
1200,Au,5,475,2003,3,2,0,4.5,0,0,0,0
1201,Au,5,476,2001,1,1.5,0,1.5,0,0,0,0
1202,Au,5,477,2001,1,1,0,1,0,0,0,0
1203,Au,5,478,2001,1,0.5,0,1,0,0,0,0
